ID,datamex_code,Product,PCI.2018,N_PCI.2018,Region,rca_bin,DENSITY,GCI_2018,GP_SINVCR,GCP_2018
1517,168465,"Machine tools (including machines for nailing, stapling, glueing or otherwise assembling) for working wood, cork, bone, hard rubber, hard plastics or similar hard materials",1.0371,0.797404902,Puebla,0,8.12,0,1,6.474927807
1766,168503,Parts suitable for use solely or principally with the machines of heading8501 or 8502:,0.791,0.738379623,Queretaro,0,8.12,0,1,5.995642538
101,73921,"Other plates, sheets, film, foil and strip, of plastics",0.739,0.725907804,Coahuila de Zaragoza,0,8.09,0,1,5.872594138
212,94418,"Builders' joinery and carpentry of wood, including cellular wood panels and assembled flooring panels; shingles and shakes",0.1066,0.574231304,Sonora,0,8.09,0,1,4.645531251
2268,178712,"Bicycles and other cycles (including delivery tricycles), not motorized:",-0.0113,0.545953854,Puebla,0,8.08,0,1,4.411307143
2415,189005,"Binoculars, monoculars, other optical telescopes, and mountings therefor; other astronomical instruments and mountings therefor, but not including instruments for radio-astronomy; parts and accessories thereof",1.165,0.828080779,Guanajuato,0,8.08,0,1,6.690892694
1689,168501,Electric motors and generators (excluding generating sets),0.9197,0.769247374,CDMX,0,8.06,0,1,6.200133832
2046,168537,"Boards, panels, consoles,desks, cabinets and other bases, equipped with two or more apparatus of heading 8535 or 8536,for electric control or the distribution of electricity, including those incorporating instruments or apparatus of chapter 90, and numeri",0.7145,0.720031659,Quintana Roo,0,8.06,0,1,5.803455173
1901,168509,"Electromechanical domestic appliances, with self-contained electric motor, other than vacuum cleaners of heading 8508; parts thereof",0.7443,0.727178971,Baja California,0,8.05,0,1,5.853790713
254,115305,"Jute and other textile bast fibers (excluding flax, true hemp and ramie), raw or processed but not spun; tow and waste of these fibers (including yarn waste and garnetted stock)",-2.2876,0,Chihuahua,0,8.04,0,1,0
285,115305,"Coconut, abaca (Manila hemp or Musa textilis Nee), ramie and other vegetable textile fibers,not elsewhere specified or included, raw or processed but not spun; tow, noils and waste of these fibers (including yarn waste and garnetted stock)",-1.7099,0.138557107,Chihuahua,0,8.04,0,1,1.113999137
2109,168541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes; mounted piezoelectric crystals; parts thereof",0.9852,0.784957068,San Luis Potosi,0,8.04,0,1,6.311054828
2458,189013,"Liquid crystal devices not constituting articles provided for more specifically in other headings; lasers, other than laser diodes; other optical appliances and instruments, not specified or included elsewhere in this chapter; parts and accessories thereo",1.1688,0.828992181,San Luis Potosi,0,8.04,0,1,6.665097136
2520,189025,"Hydrometers and similar floating instruments, thermometers, pyrometers,barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments; parts and accessories thereof",0.987,0.785388785,San Luis Potosi,0,8.04,0,1,6.314525831
84,73920,"Other plates, sheets, film, foil and strip, of plastics, noncellular and not reinforced, laminated, supported or similarly combined with other materials",0.416,0.648438624,Queretaro,0,8.02,0,1,5.200477767
2137,168543,"Electrical machines and apparatus, having individual functions, not specified or included elsewhere in this chapter; parts thereof",1.3764,0.878783518,Puebla,0,8.02,0,1,7.047843814
2765,209405,"Lamps and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like, having a permanently fixed light source, and parts thereof not elsewhere spec",0.5638,0.68388737,Puebla,0,8.01,0,1,5.477937833
163,74002,"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; mixtures of any product of heading 4001 with any product of this heading, in primary forms or in plates, sheets or strip",1.3208,0.865448266,Coahuila de Zaragoza,0,7.99,0,1,6.914931645
1914,168509,"Electromechanical domestic appliances, with self-contained electric motor, other than vacuum cleaners of heading 8508; parts thereof",0.7443,0.727178971,Jalisco,0,7.97,0,1,5.795616396
832,157321,"Stoves, ranges, grates, cookers (including those with subsidiary boilers for central heating), barbecues, braziers, gas rings, plate warmers and similar nonelectric domestic appliances, and parts thereof, of iron or steel",0.3681,0.636950161,Quintana Roo,0,7.95,0,1,5.063753778
148,73925,"Builders' ware of plastics, not elsewhere specified or included",0.2038,0.597544011,San Luis Potosi,0,7.93,0,1,4.738524008
576,137019,"Glass fibers (including glass wool) and articles thereof (for example, yarn, woven fabrics)",0.595,0.691370461,Jalisco,0,7.93,0,1,5.482567756
2076,168539,"Electrical filament or discharge lamps, including sealed beam lamp units and ultraviolet or infrared lamps; arc lamps; parts thereof",1.0025,0.789106346,Queretaro,0,7.93,0,1,6.257613326
2787,209507,"Fishing rods, fish hooks and other line fishing tackle; fish landing nets,butterfly nets and similar nets; decoy birds (other than those of heading 9208 or 9705) and similar hunting or shooting equipment; parts and accessories thereof",-0.5331,0.420803953,Guanajuato,0,7.93,0,1,3.336975344
556,137009,"Glass mirrors, whether or not framed, including rear-view mirrors",1.3171,0.864560848,Sonora,0,7.91,0,1,6.838676308
1456,168429,"Self-propelled bulldozers, angledozers, graders, levelers, scrapers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers",0.7588,0.730656689,Queretaro,0,7.91,0,1,5.779494412
1796,168504,"Electrical transformers, static converters (for example, rectifiers) and inductors; parts thereof",0.5813,0.688084616,Puebla,0,7.88,0,1,5.422106778
1424,168428,"Other lifting, handling, loading or unloading machinery (for example, elevators, escalators, conveyors, teleferics)",1.0619,0.803353,Puebla,0,7.86,0,1,6.314354583
2796,209507,"Fishing rods, fish hooks and other line fishing tackle; fish landing nets,butterfly nets and similar nets; decoy birds (other than those of heading 9208 or 9705) and similar hunting or shooting equipment; parts and accessories thereof",-0.5331,0.420803953,Puebla,0,7.86,0,1,3.307519067
941,157612,"Aluminum casks, drums, cans, boxes and similar containers (including rigid or collapsible tubular containers), for any material (other than compressed or liquefied gas), of a capacity not exceeding300 liters, whether or not lined or heat insulated, but no",0.1436,0.583105483,Chihuahua,0,7.83,0,1,4.56571593
1003,168402,Steam or other vapor generating boilers (other than central heating hot water boilers capable also of producing low pressure steam); super-heated water boilers; parts thereof,0.7007,0.71672183,Chihuahua,0,7.83,0,1,5.611931933
1956,168514,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss; parts thereof,1.8681,0.996714156,Sonora,0,7.82,0,1,7.794304696
830,157321,"Stoves, ranges, grates, cookers (including those with subsidiary boilers for central heating), barbecues, braziers, gas rings, plate warmers and similar nonelectric domestic appliances, and parts thereof, of iron or steel",0.3681,0.636950161,Puebla,0,7.81,0,1,4.974580755
350,115607,"Twine, cordage, ropes and cables, whether or not plaited or braided and whether or not impregnated, coated, covered or sheathed with rubber or plastics",-0.5897,0.407228858,Coahuila de Zaragoza,0,7.79,0,1,3.172312803
1982,168516,"Electric instantaneous or storage water heaters and immersion heaters; electric space heating apparatus and soil heating apparatus; electrothermic hairdressing apparatus (for example, hair dryers, hair curlers, curling tong heaters) and hand dryers; elect",0.5367,0.677387634,Puebla,0,7.79,0,1,5.276849667
2628,189030,"Oscilloscopes, spectrum analyzers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 9028;instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other ionizin",1.1716,0.829663741,Coahuila de Zaragoza,0,7.78,0,1,6.454783902
147,73925,"Builders' ware of plastics, not elsewhere specified or included",0.2038,0.597544011,Quintana Roo,0,7.77,0,1,4.642916966
1410,168428,"Other lifting, handling, loading or unloading machinery (for example, elevators, escalators, conveyors, teleferics)",1.0619,0.803353,CDMX,0,7.77,0,1,6.242052813
2097,168541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes; mounted piezoelectric crystals; parts thereof",0.9852,0.784957068,Guanajuato,0,7.75,0,1,6.083417278
2446,189013,"Liquid crystal devices not constituting articles provided for more specifically in other headings; lasers, other than laser diodes; other optical appliances and instruments, not specified or included elsewhere in this chapter; parts and accessories thereo",1.1688,0.828992181,Guanajuato,0,7.75,0,1,6.424689404
2508,189025,"Hydrometers and similar floating instruments, thermometers, pyrometers,barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments; parts and accessories thereof",0.987,0.785388785,Guanajuato,0,7.75,0,1,6.086763083
2689,189032,Automatic regulating or controlling instruments and apparatus; parts and accessories thereof,1.0657,0.804264403,CDMX,0,7.75,0,1,6.23304912
1052,168405,"Producer gas or water gas generators, with or without their purifiers; acetylene gas generators and similar water process gas generators, with or without their purifiers; parts thereof",0.6341,0.700748309,Quintana Roo,0,7.74,0,1,5.423791913
1860,168506,Primary cells and primary batteries; parts thereof,0.4174,0.648774404,Quintana Roo,0,7.74,0,1,5.021513887
1051,168405,"Producer gas or water gas generators, with or without their purifiers; acetylene gas generators and similar water process gas generators, with or without their purifiers; parts thereof",0.6341,0.700748309,Queretaro,0,7.73,0,1,5.416784429
1859,168506,Primary cells and primary batteries; parts thereof,0.4174,0.648774404,Queretaro,0,7.73,0,1,5.015026143
1087,168409,Parts suitable for use solely or principally with the engines of heading 8407 or 8408,1.1569,0.826138053,Sonora,0,7.71,0,1,6.369524392
1162,168413,"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators; part thereof",1.3073,0.86221039,CDMX,0,7.71,0,1,6.647642107
1951,168514,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss; parts thereof,1.8681,0.996714156,Puebla,0,7.71,0,1,7.684666139
759,157309,"Tanks etc, over 300 liter capacity, iron or steel",0.1877,0.593682544,Guanajuato,0,7.7,0,1,4.571355591
739,157308,"Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, sh",0.3654,0.636302586,Quintana Roo,0,7.67,0,1,4.880440831
2254,178712,"Bicycles and other cycles (including delivery tricycles), not motorized:",-0.0113,0.545953854,CDMX,0,7.67,0,1,4.187466062
676,157304,"Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel",-0.0486,0.537007723,Queretaro,0,7.66,0,1,4.113479158
1942,168514,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss; parts thereof,1.8681,0.996714156,Guanajuato,0,7.66,0,1,7.634830431
2535,189026,"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level gauges, manometers, heat meters), excluding instruments and apparatus of heading 9014, 9015, 9028 or 9032",1.5438,0.91893318,Coahuila de Zaragoza,0,7.66,0,1,7.039028158
